2024-08-01 12:47:32,928 Created a socket
2024-08-01 12:48:04,596 Message received: ID=1339, Data=bytearray(b'F]\x9a\xc1=\xf6')
2024-08-01 12:48:04,696 Message received: ID=459, Data=bytearray(b'(\xb2\x86\xcf\xbb\xb3')
2024-08-01 12:48:04,796 Message received: ID=1755, Data=bytearray(b'a\x9b\x8c')
2024-08-01 12:48:04,897 Message received: ID=1100, Data=bytearray(b'\xd7\x1a\xb9a')
2024-08-01 12:48:04,999 Message received: ID=600, Data=bytearray(b'j\x00\xa2\xadG\x80\x86\x8e')
2024-08-01 12:48:05,100 Message received: ID=1096, Data=bytearray(b'+\x87\xcd\xd2\x1d\xd20')
2024-08-01 12:48:05,201 Message received: ID=237, Data=bytearray(b'\xf7_\xa0?_\x1c\x04')
2024-08-01 12:48:05,300 Message received: ID=197, Data=bytearray(b'X\xb74')
2024-08-01 12:48:05,403 Message received: ID=729, Data=bytearray(b'\xe6\xe2')
2024-08-01 12:48:05,503 Message received: ID=1959, Data=bytearray(b'\xf0\xf1')
2024-08-01 12:48:05,605 Message received: ID=943, Data=bytearray(b'\xea')
2024-08-01 12:48:05,707 Message received: ID=25, Data=bytearray(b'')
2024-08-01 12:48:05,807 Message received: ID=389, Data=bytearray(b'\xb9\xe5\xc0\xb0_M%\x02')
2024-08-01 12:48:05,907 Message received: ID=1142, Data=bytearray(b'P')
2024-08-01 12:48:06,011 Message received: ID=313, Data=bytearray(b'X\xcb\x8f\x06\xd0\xb1')
2024-08-01 12:48:06,110 Message received: ID=444, Data=bytearray(b'\x8c\x14{')
2024-08-01 12:48:06,210 Message received: ID=1752, Data=bytearray(b'\xbb+88\r\xa5\t')
2024-08-01 12:48:06,312 Message received: ID=638, Data=bytearray(b'\x94\x118e\xbf\x1a')
2024-08-01 12:48:06,412 Message received: ID=1592, Data=bytearray(b'PK1\x0f\xfd')
2024-08-01 12:48:06,512 Message received: ID=1125, Data=bytearray(b'')
2024-08-01 12:48:06,613 Message received: ID=263, Data=bytearray(b'\x17\xc2N)')
2024-08-01 12:48:06,713 Message received: ID=1814, Data=bytearray(b'\xc6\x90\x11')
2024-08-01 12:48:06,813 Message received: ID=1198, Data=bytearray(b'')
2024-08-01 12:48:06,915 Message received: ID=602, Data=bytearray(b'\x83P\xe4hm.wa')
2024-08-01 12:48:07,017 Message received: ID=710, Data=bytearray(b'\x12')
2024-08-01 12:48:07,118 Message received: ID=303, Data=bytearray(b'm\xb8\xf2y\x0f')
2024-08-01 12:48:07,220 Message received: ID=1852, Data=bytearray(b'\xa9Y')
2024-08-01 12:48:07,322 Message received: ID=1458, Data=bytearray(b'')
2024-08-01 12:48:07,422 Message received: ID=1051, Data=bytearray(b'\x89')
2024-08-01 12:48:07,529 Message received: ID=543, Data=bytearray(b'\xe6\x96\x14\x1e\t\xea\x84')
2024-08-01 12:48:07,633 Message received: ID=834, Data=bytearray(b'C')
2024-08-01 12:48:07,735 Message received: ID=1056, Data=bytearray(b'\xf20\x88')
2024-08-01 12:48:07,837 Message received: ID=511, Data=bytearray(b"@\xc7\'\x0b")
2024-08-01 12:48:07,937 Message received: ID=1664, Data=bytearray(b'')
2024-08-01 12:48:08,038 Message received: ID=901, Data=bytearray(b'\xf5[\xb4MW')
2024-08-01 12:48:08,138 Message received: ID=653, Data=bytearray(b'Sj\xf5\t')
2024-08-01 12:48:08,240 Message received: ID=648, Data=bytearray(b'\x8f\xef-D9m\xb8\x87')
2024-08-01 12:48:08,340 Message received: ID=1570, Data=bytearray(b'\xc0\xd4N\x14[')
2024-08-01 12:48:08,440 Message received: ID=1487, Data=bytearray(b'\xda')
2024-08-01 12:48:08,541 Message received: ID=1827, Data=bytearray(b'\xcf')
2024-08-01 12:48:08,643 Message received: ID=1060, Data=bytearray(b'\\')
2024-08-01 12:48:08,744 Message received: ID=1433, Data=bytearray(b'\xaag\xa7\xd2x=')
2024-08-01 12:48:08,844 Message received: ID=1614, Data=bytearray(b'\x18')
2024-08-01 12:48:08,946 Message received: ID=1711, Data=bytearray(b'\xf0\r\x1b\x91\xed@')
2024-08-01 12:48:09,045 Message received: ID=1863, Data=bytearray(b'\xebF\xba')
2024-08-01 12:48:09,146 Message received: ID=1903, Data=bytearray(b'\xda')
2024-08-01 12:48:09,246 Message received: ID=0, Data=bytearray(b'#')
2024-08-01 12:48:09,347 Message received: ID=57, Data=bytearray(b'w\xc9ze\x1fq\xe5\xe8')
2024-08-01 12:48:09,448 Message received: ID=1294, Data=bytearray(b'% \x05g\x15')
2024-08-01 12:48:09,549 Message received: ID=893, Data=bytearray(b'\xadm\xf0i\xbf')
2024-08-01 12:48:09,650 Message received: ID=2019, Data=bytearray(b'\xef\xea')
2024-08-01 12:48:09,751 Message received: ID=400, Data=bytearray(b's\xc7?\xc9\xef')
2024-08-01 12:48:09,855 Message received: ID=83, Data=bytearray(b'\xa2\xa0\x05\x95\xd4-\xe9K')
2024-08-01 12:48:09,952 Message received: ID=35, Data=bytearray(b'Qa\x05F\x97\x18[\xda')
2024-08-01 12:48:10,053 Message received: ID=1839, Data=bytearray(b'\x9b')
2024-08-01 12:48:10,154 Message received: ID=1526, Data=bytearray(b'8')
2024-08-01 12:48:10,255 Message received: ID=958, Data=bytearray(b'')
2024-08-01 12:48:10,357 Message received: ID=756, Data=bytearray(b'\xb2vs\xfa5\xa4H')
2024-08-01 12:48:10,457 Message received: ID=209, Data=bytearray(b'\xfd\x93')
2024-08-01 12:48:10,557 Message received: ID=795, Data=bytearray(b'')
2024-08-01 12:48:10,659 Message received: ID=53, Data=bytearray(b'\x82`x\x05')
2024-08-01 12:48:10,760 Message received: ID=290, Data=bytearray(b'\xfa\xf4\xb4,\xbe\x0c\xad\xae')
2024-08-01 12:48:10,861 Message received: ID=1849, Data=bytearray(b'\xec\n\x8c\x7f[\x9aV\xa8')
2024-08-01 12:48:10,962 Message received: ID=1341, Data=bytearray(b'A/')
2024-08-01 12:48:11,063 Message received: ID=387, Data=bytearray(b'')
2024-08-01 12:48:11,164 Message received: ID=1463, Data=bytearray(b'\xa3\xa4')
2024-08-01 12:48:11,266 Message received: ID=1849, Data=bytearray(b'\xe0\xe3vF\x88\xa5t\x01')
2024-08-01 12:48:11,370 Message received: ID=1593, Data=bytearray(b'#.')
2024-08-01 12:48:11,476 Message received: ID=408, Data=bytearray(b'f,\xb3:\x9b\xb1\xa8(')
2024-08-01 12:48:11,579 Message received: ID=683, Data=bytearray(b'\xbf\xc3\x88\x96\x7f$\xc4W')
2024-08-01 12:48:11,682 Message received: ID=1386, Data=bytearray(b'')
2024-08-01 12:48:11,784 Message received: ID=1638, Data=bytearray(b'\xd0\xa7\x17%XL\x8d\xe2')
2024-08-01 12:48:11,885 Message received: ID=943, Data=bytearray(b'\x82\xed@')
2024-08-01 12:48:11,987 Message received: ID=1596, Data=bytearray(b'\xf4')
2024-08-01 12:48:12,091 Message received: ID=583, Data=bytearray(b'\xf4\xe9\xfc\x13\x9c\xc5')
2024-08-01 12:48:12,195 Message received: ID=1980, Data=bytearray(b'\x85)\xcb\xcf\xb8\x15\x91\xa9')
2024-08-01 12:48:12,295 Message received: ID=1688, Data=bytearray(b'')
2024-08-01 12:48:12,397 Message received: ID=1497, Data=bytearray(b'\x01\x94')
2024-08-01 12:48:12,499 Message received: ID=1586, Data=bytearray(b'')
2024-08-01 12:48:12,601 Message received: ID=1689, Data=bytearray(b'+9\xea')
2024-08-01 12:48:12,702 Message received: ID=1701, Data=bytearray(b'6')
2024-08-01 12:48:12,808 Message received: ID=306, Data=bytearray(b'\xf2')
2024-08-01 12:48:12,912 Message received: ID=913, Data=bytearray(b'B\x0b')
2024-08-01 12:48:13,013 Message received: ID=226, Data=bytearray(b'')
2024-08-01 12:48:13,118 Message received: ID=937, Data=bytearray(b'\xdb\xfa\x1c\xd4')
2024-08-01 12:48:13,220 Message received: ID=1807, Data=bytearray(b';\x16')
2024-08-01 12:48:13,323 Message received: ID=552, Data=bytearray(b'\x1b\xe0A0?4')
2024-08-01 12:48:13,424 Message received: ID=175, Data=bytearray(b'\xb4\x10\xb95r')
2024-08-01 12:48:13,531 Message received: ID=693, Data=bytearray(b'\xde\x03G\x01/\x12\xdc')
2024-08-01 12:48:13,634 Message received: ID=1667, Data=bytearray(b'z\xe2\x08\x05\x06\x90"')
2024-08-01 12:48:13,735 Message received: ID=1457, Data=bytearray(b"\xb9\'")
2024-08-01 12:48:13,836 Message received: ID=1125, Data=bytearray(b'|b\x814')
2024-08-01 12:48:13,939 Message received: ID=19, Data=bytearray(b'\xd2\xcbM')
2024-08-01 12:48:14,040 Message received: ID=637, Data=bytearray(b'\x80')
2024-08-01 12:48:14,141 Message received: ID=810, Data=bytearray(b'\xfc\x18)')
2024-08-01 12:48:14,242 Message received: ID=1947, Data=bytearray(b'\xf2""! #\x94')
2024-08-01 12:48:14,342 Message received: ID=897, Data=bytearray(b'\x9b')
2024-08-01 12:48:14,443 Message received: ID=466, Data=bytearray(b'')
2024-08-01 12:48:14,544 Message received: ID=1947, Data=bytearray(b'\xae6\x88\xec\x8e\xb8~')
2024-08-01 12:48:14,644 Message received: ID=588, Data=bytearray(b'')
2024-08-01 12:48:14,746 Message received: ID=729, Data=bytearray(b'\xc5\xfaj\xa1\x1b\x18\x06')
2024-08-01 12:48:14,847 Message received: ID=550, Data=bytearray(b'\xb9\xc1\x1c4\x87\x12h')
2024-08-01 12:48:14,947 Message received: ID=1517, Data=bytearray(b'*')
2024-08-01 12:48:15,048 Message received: ID=830, Data=bytearray(b'p\xe2')
2024-08-01 12:48:15,149 Message received: ID=1134, Data=bytearray(b'\x0c\xd5')
2024-08-01 12:48:15,250 Message received: ID=1138, Data=bytearray(b'\x0c7\x8cl\x7f6\x1f')
2024-08-01 12:48:15,351 Message received: ID=131, Data=bytearray(b'\x11M\xf6\xf6\x81M')
2024-08-01 12:48:15,451 Message received: ID=1313, Data=bytearray(b'7\x0e\xb8\xd0\xfd\xfc')
2024-08-01 12:48:15,552 Message received: ID=1212, Data=bytearray(b'aZR\xb7\xeaJ\r\xd2')
2024-08-01 12:48:15,654 Message received: ID=2043, Data=bytearray(b'\xc7')
2024-08-01 12:48:15,757 Message received: ID=413, Data=bytearray(b'\xcd\x08\x91\x8c\xaa\x96')
2024-08-01 12:48:15,862 Message received: ID=19, Data=bytearray(b'J\x11\x19:\x10\xdb\xc6\x9e')
2024-08-01 12:48:15,960 Message received: ID=61, Data=bytearray(b'\xb3\xcf\xf2\xf1')
2024-08-01 12:48:16,064 Message received: ID=1524, Data=bytearray(b'\x81\xc0')
2024-08-01 12:48:16,216 Message received: ID=1252, Data=bytearray(b'\xdc\x12')
2024-08-01 12:48:21,217 LED turned OFF due to timeout
