2024-07-23 15:36:31,582 Created a socket
2024-07-23 15:37:00,816 Message sent: ID=760, Data=bytearray(b'\x17v\x9b\x9c\xff}')
2024-07-23 15:37:00,918 Message sent: ID=1906, Data=bytearray(b'\x9f\xdd\xa8\xd5')
2024-07-23 15:37:01,021 Message sent: ID=1158, Data=bytearray(b'\x96\xc1\x1fr\xd4\xe3\xf8')
2024-07-23 15:37:01,123 Message sent: ID=271, Data=bytearray(b'4\x10')
2024-07-23 15:37:01,227 Message sent: ID=1812, Data=bytearray(b'\xcc\x93\xd3\xf3\xadO!\xad')
2024-07-23 15:37:01,330 Message sent: ID=595, Data=bytearray(b'w@\x1f')
2024-07-23 15:37:01,432 Message sent: ID=579, Data=bytearray(b'3M\xd6')
2024-07-23 15:37:01,541 Message sent: ID=1908, Data=bytearray(b'?T\x06W\xc3ap\xa9')
2024-07-23 15:37:01,645 Message sent: ID=158, Data=bytearray(b'X\x0c\xee\x84\xd7')
2024-07-23 15:37:01,749 Message sent: ID=1429, Data=bytearray(b'\xf9t')
2024-07-23 15:37:01,851 Message sent: ID=137, Data=bytearray(b'\\\xb6')
2024-07-23 15:37:01,952 Message sent: ID=1159, Data=bytearray(b'N\x89f\xe0\x91\xfd\xe4')
2024-07-23 15:37:02,058 Message sent: ID=835, Data=bytearray(b'')
2024-07-23 15:37:02,160 Message sent: ID=162, Data=bytearray(b'\xb9\xb6\xc0\x85\xae')
2024-07-23 15:37:02,269 Message sent: ID=1285, Data=bytearray(b'')
2024-07-23 15:37:02,375 Message sent: ID=1658, Data=bytearray(b'"\xc7\xf6D\x1f02')
2024-07-23 15:37:02,476 Message sent: ID=135, Data=bytearray(b'_\x0e&\x0ff')
2024-07-23 15:37:02,580 Message sent: ID=1958, Data=bytearray(b'\x87a\x8e\xa3\xfd')
2024-07-23 15:37:02,686 Message sent: ID=1836, Data=bytearray(b'DDRd')
2024-07-23 15:37:02,789 Message sent: ID=606, Data=bytearray(b'\x02JH')
2024-07-23 15:37:02,893 Message sent: ID=1290, Data=bytearray(b'')
2024-07-23 15:37:02,998 Message sent: ID=1513, Data=bytearray(b'\xe6\xf9Nk')
2024-07-23 15:37:03,101 Message sent: ID=1094, Data=bytearray(b'\xe2\xbf\x86\xe7\x0c\xb9')
2024-07-23 15:37:03,204 Message sent: ID=66, Data=bytearray(b'\x1aN')
2024-07-23 15:37:03,307 Message sent: ID=559, Data=bytearray(b'\x95\xa1\xdd')
2024-07-23 15:37:03,409 Message sent: ID=1348, Data=bytearray(b'\x1eO\x9f')
2024-07-23 15:37:03,515 Message sent: ID=990, Data=bytearray(b'\x86')
2024-07-23 15:37:03,618 Message sent: ID=947, Data=bytearray(b'4\x8f\xec\x95\xd3\xbd')
2024-07-23 15:37:03,720 Message sent: ID=1048, Data=bytearray(b'~Q')
2024-07-23 15:37:03,821 Message sent: ID=814, Data=bytearray(b'')
2024-07-23 15:37:03,923 Message sent: ID=857, Data=bytearray(b'\x158')
2024-07-23 15:37:04,025 Message sent: ID=318, Data=bytearray(b'O\xa8[\x16)')
2024-07-23 15:37:04,126 Message sent: ID=757, Data=bytearray(b'\xb7\xedf\xc3\x8d?.\x91')
2024-07-23 15:37:04,229 Message sent: ID=1856, Data=bytearray(b'\x05\xbf\x80')
2024-07-23 15:37:04,332 Message sent: ID=1906, Data=bytearray(b'8')
2024-07-23 15:37:04,435 Message sent: ID=1733, Data=bytearray(b'Z\xae\x83\xd3\xdb.3')
2024-07-23 15:37:04,538 Message sent: ID=247, Data=bytearray(b'\xd3eH')
2024-07-23 15:37:04,641 Message sent: ID=1393, Data=bytearray(b'\x0b\xac\xfa\xaa/5\xe8y')
2024-07-23 15:37:04,743 Message sent: ID=736, Data=bytearray(b'\x90z')
2024-07-23 15:37:04,847 Message sent: ID=508, Data=bytearray(b'\n\x89\x0b4I')
2024-07-23 15:37:04,949 Message sent: ID=443, Data=bytearray(b'\xb2;\x8f\xee')
2024-07-23 15:37:05,050 Message sent: ID=71, Data=bytearray(b'^')
2024-07-23 15:37:05,152 Message sent: ID=239, Data=bytearray(b'g\xdf\x94\xc2\x16\xac')
2024-07-23 15:37:05,253 Message sent: ID=112, Data=bytearray(b"&\xadJ\x07\x90\'\x81")
2024-07-23 15:37:05,355 Message sent: ID=1919, Data=bytearray(b'')
2024-07-23 15:37:05,457 Message sent: ID=207, Data=bytearray(b'\xe6\xd2')
2024-07-23 15:37:05,559 Message sent: ID=1061, Data=bytearray(b'\xfcf\xf7jah\xff')
2024-07-23 15:37:05,662 Message sent: ID=32, Data=bytearray(b'C\xbd')
2024-07-23 15:37:05,765 Message sent: ID=236, Data=bytearray(b'p\xfbR"\x1d\xda\xc7\x9b')
2024-07-23 15:37:05,867 Message sent: ID=1138, Data=bytearray(b'o\x1b')
2024-07-23 15:37:05,969 Message sent: ID=426, Data=bytearray(b'!\xc1x\x9f\xa5\x0b\xe2\xfe')
2024-07-23 15:37:06,071 Message sent: ID=1213, Data=bytearray(b'\xa9\xbb\xfe\xab')
2024-07-23 15:37:06,175 Message sent: ID=1970, Data=bytearray(b'\x97\xdf\xd5\xa0\x8f\xc5\xf6')
2024-07-23 15:37:06,278 Message sent: ID=402, Data=bytearray(b'Fv\r')
2024-07-23 15:37:06,382 Message sent: ID=605, Data=bytearray(b'J1\xcb\xe2')
2024-07-23 15:37:06,484 Message sent: ID=1423, Data=bytearray(b'\xa9\x92l\xf6^')
2024-07-23 15:37:06,587 Message sent: ID=1006, Data=bytearray(b'G&\xca')
2024-07-23 15:37:06,693 Message sent: ID=1029, Data=bytearray(b'x')
2024-07-23 15:37:06,798 Message sent: ID=1850, Data=bytearray(b'\x94|F\x05\x16\x06\xbc\xeb')
2024-07-23 15:37:06,902 Message sent: ID=1992, Data=bytearray(b'')
2024-07-23 15:37:07,004 Message sent: ID=1493, Data=bytearray(b'Y\x97')
2024-07-23 15:37:07,106 Message sent: ID=657, Data=bytearray(b'\x8c')
2024-07-23 15:37:07,207 Message sent: ID=54, Data=bytearray(b'\x06(\x15u4\xf4\x0c')
2024-07-23 15:37:07,310 Message sent: ID=66, Data=bytearray(b'|\x10')
2024-07-23 15:37:07,414 Message sent: ID=1662, Data=bytearray(b',\xb4\x91-\xae')
2024-07-23 15:37:07,518 Message sent: ID=280, Data=bytearray(b'\xb0R\x9a')
2024-07-23 15:37:07,622 Message sent: ID=81, Data=bytearray(b'"Ib\xfcp\xf4\xbd')
2024-07-23 15:37:07,723 Message sent: ID=20, Data=bytearray(b'J')
2024-07-23 15:37:07,825 Message sent: ID=1079, Data=bytearray(b'')
2024-07-23 15:37:07,927 Message sent: ID=1827, Data=bytearray(b'')
2024-07-23 15:37:08,029 Message sent: ID=1639, Data=bytearray(b'\x8f')
2024-07-23 15:37:08,131 Message sent: ID=1340, Data=bytearray(b'\r\x0c\xec\x16')
2024-07-23 15:37:08,233 Message sent: ID=810, Data=bytearray(b'\x81\x9e\x99:+')
2024-07-23 15:37:08,336 Message sent: ID=38, Data=bytearray(b'\x04{')
2024-07-23 15:37:08,438 Message sent: ID=1946, Data=bytearray(b'\x89q')
2024-07-23 15:37:08,541 Message sent: ID=738, Data=bytearray(b';eza\n1\xac\x7f')
2024-07-23 15:37:08,642 Message sent: ID=492, Data=bytearray(b'')
2024-07-23 15:37:08,745 Message sent: ID=593, Data=bytearray(b'\xe8J\x98')
2024-07-23 15:37:08,848 Message sent: ID=1026, Data=bytearray(b'\xa0/qX\xca')
2024-07-23 15:37:08,957 Message sent: ID=1073, Data=bytearray(b'\xd4l')
2024-07-23 15:37:09,061 Message sent: ID=1709, Data=bytearray(b'\x92ik')
2024-07-23 15:37:09,166 Message sent: ID=626, Data=bytearray(b'\xc8')
2024-07-23 15:37:09,271 Message sent: ID=251, Data=bytearray(b'9\xaa"D-\x1dx')
2024-07-23 15:37:09,376 Message sent: ID=1803, Data=bytearray(b'\x8b\xc8')
2024-07-23 15:37:09,503 Message sent: ID=1052, Data=bytearray(b']\xe7')
2024-07-23 15:37:09,607 Message sent: ID=1007, Data=bytearray(b'')
2024-07-23 15:37:09,712 Message sent: ID=289, Data=bytearray(b'%\x81D3\xfa')
2024-07-23 15:37:09,817 Message sent: ID=162, Data=bytearray(b':-\xe6}')
2024-07-23 15:37:09,919 Message sent: ID=1626, Data=bytearray(b'\xc4b\x8c')
2024-07-23 15:37:10,023 Message sent: ID=326, Data=bytearray(b'H\x03[\xcf\x0f\xdb7')
2024-07-23 15:37:10,125 Message sent: ID=1508, Data=bytearray(b'\x0eD\xfab\x00\xbc\x08')
2024-07-23 15:37:10,231 Message sent: ID=1142, Data=bytearray(b'\x8bx')
2024-07-23 15:37:10,337 Message sent: ID=905, Data=bytearray(b'\x94\xba\x80\xa2Z')
2024-07-23 15:37:10,442 Message sent: ID=1992, Data=bytearray(b'')
2024-07-23 15:37:10,554 Message sent: ID=360, Data=bytearray(b'+/Nq\xce\xb4')
2024-07-23 15:37:10,662 Message sent: ID=1245, Data=bytearray(b"G0\xa6\xb8\'\x1e[\xad")
2024-07-23 15:37:10,767 Message sent: ID=106, Data=bytearray(b'\xe9')
2024-07-23 15:37:10,871 Message sent: ID=1746, Data=bytearray(b'\x1e\xe6p')
2024-07-23 15:37:10,973 Message sent: ID=1307, Data=bytearray(b'')
2024-07-23 15:37:11,075 Message sent: ID=1246, Data=bytearray(b'')
2024-07-23 15:37:11,178 Message sent: ID=18, Data=bytearray(b'\xa2\x87\x80a')
2024-07-23 15:37:11,282 Message sent: ID=287, Data=bytearray(b'\x00\xb3')
2024-07-23 15:37:11,387 Message sent: ID=717, Data=bytearray(b'@\xf3\xb9')
2024-07-23 15:37:11,492 Message sent: ID=871, Data=bytearray(b'\x01nqk')
2024-07-23 15:37:11,606 Message sent: ID=1042, Data=bytearray(b'N|x:\x81I\xb9')
2024-07-23 15:37:11,709 Message sent: ID=711, Data=bytearray(b'\xa7\xd7\xa0')
2024-07-23 15:37:11,813 Message sent: ID=1110, Data=bytearray(b'\xc7\xf6\xc7\xf1O\x1d\xc7\xd4')
2024-07-23 15:37:11,916 Message sent: ID=1817, Data=bytearray(b"\xc94,C\xd3\'\x1d2")
2024-07-23 15:37:12,017 Message sent: ID=2031, Data=bytearray(b'M\xfe')
2024-07-23 15:37:12,121 Message sent: ID=1342, Data=bytearray(b'\x14\xc9\xfc\x83\xc6\xc0\xc3\xbf')
2024-07-23 15:37:12,225 Message sent: ID=613, Data=bytearray(b'\x99')
2024-07-23 15:37:12,328 Message sent: ID=860, Data=bytearray(b'\x19\x8d:h')
2024-07-23 15:37:12,429 Message sent: ID=124, Data=bytearray(b'a\x0cF')
2024-07-23 15:37:12,532 Message sent: ID=203, Data=bytearray(b'')
2024-07-23 15:37:12,633 Message sent: ID=373, Data=bytearray(b'')
2024-07-23 15:37:12,739 Message sent: ID=1004, Data=bytearray(b'|Z\t\xf0e{\xd25')
2024-07-23 15:37:12,841 Message sent: ID=1949, Data=bytearray(b'\x93\xc3n')
2024-07-23 15:37:12,944 Message sent: ID=753, Data=bytearray(b'\x08\x06')
2024-07-23 15:37:13,047 Message sent: ID=643, Data=bytearray(b'e\x8f\xc29')
2024-07-23 15:37:13,149 Message sent: ID=1758, Data=bytearray(b'{\x15\xa2f\x0c\xba\xa5\xf9')
2024-07-23 15:37:13,251 Message sent: ID=544, Data=bytearray(b'iCe')
2024-07-23 15:37:13,352 Message sent: ID=1591, Data=bytearray(b'\xadKr')
2024-07-23 15:37:13,454 Message sent: ID=1177, Data=bytearray(b'\xaf\x8d]\xa6U\x91\xb3')
2024-07-23 15:37:13,556 Message sent: ID=1329, Data=bytearray(b'\x0c\xc3S\xb5!\xe1\x93U')
2024-07-23 15:37:13,658 Message sent: ID=679, Data=bytearray(b'\xc2')
2024-07-23 15:37:13,762 Message sent: ID=1154, Data=bytearray(b')')
2024-07-23 15:37:13,866 Message sent: ID=1846, Data=bytearray(b'\xd0)\x01\xc9}\x12')
2024-07-23 15:37:13,968 Message sent: ID=888, Data=bytearray(b"\xae\'\xf4")
2024-07-23 15:37:14,070 Message sent: ID=669, Data=bytearray(b'')
2024-07-23 15:37:14,173 Message sent: ID=100, Data=bytearray(b'\t\xebp\x82\xa4\xc6\x05\xc8')
2024-07-23 15:37:14,276 Message sent: ID=846, Data=bytearray(b'=')
2024-07-23 15:37:14,379 Message sent: ID=240, Data=bytearray(b'\xb7U\xae')
2024-07-23 15:37:14,481 Message sent: ID=1664, Data=bytearray(b'TK)9N\x90H\xc8')
2024-07-23 15:37:14,584 Message sent: ID=781, Data=bytearray(b'\x9b|\xe6\xc5o,')
2024-07-23 15:37:14,685 Message sent: ID=1364, Data=bytearray(b'S<y\xbd\x14\x10')
2024-07-23 15:37:14,787 Message sent: ID=1797, Data=bytearray(b'\x07\xf3\x91\t7')
2024-07-23 15:37:14,888 Message sent: ID=88, Data=bytearray(b'\xb3w\xb5|')
2024-07-23 15:37:14,989 Message sent: ID=76, Data=bytearray(b'l\xa4\x93\xec\x9c\xb9B\xbf')
2024-07-23 15:37:15,091 Message sent: ID=1236, Data=bytearray(b'\xb4\xb8{\xc7\x80')
2024-07-23 15:37:15,193 Message sent: ID=1490, Data=bytearray(b'b\xe9\x92\xe9\xd9K')
2024-07-23 15:37:15,294 Message sent: ID=765, Data=bytearray(b'\x8f\xdes[')
2024-07-23 15:37:15,395 Message sent: ID=740, Data=bytearray(b'\x80\x04\x91\x07J$\xec\xfc')
2024-07-23 15:37:15,496 Message sent: ID=1367, Data=bytearray(b',\x14\x89\xfcpp,')
2024-07-23 15:37:15,597 Message sent: ID=1997, Data=bytearray(b'\xb1\xa6\xa9\x11\x1c\xecz')
2024-07-23 15:37:15,698 Message sent: ID=1016, Data=bytearray(b'\xab')
2024-07-23 15:37:15,799 Message sent: ID=1553, Data=bytearray(b'\xec')
2024-07-23 15:37:15,900 Message sent: ID=1194, Data=bytearray(b'Z2?\xe8\x9d\x08')
2024-07-23 15:37:16,005 Message sent: ID=331, Data=bytearray(b'\xd3\x07')
2024-07-23 15:37:16,110 Message sent: ID=2005, Data=bytearray(b'(/r\x8b\xc1')
2024-07-23 15:37:16,212 Message sent: ID=1132, Data=bytearray(b'SSW\x88')
2024-07-23 15:37:16,318 Message sent: ID=1688, Data=bytearray(b'\x10^\xcf')
2024-07-23 15:37:16,433 Message sent: ID=1717, Data=bytearray(b'\x9eL')
2024-07-23 15:37:16,538 Message sent: ID=1770, Data=bytearray(b'D\x02\xbc')
2024-07-23 15:37:16,641 Message sent: ID=1783, Data=bytearray(b'O7\x93\xbe')
2024-07-23 15:37:16,742 Message sent: ID=868, Data=bytearray(b'\x03Z\\\xbc\x7fkn')
2024-07-23 15:37:16,844 Message sent: ID=437, Data=bytearray(b'J\xb1\x9f\x1cc')
2024-07-23 15:37:16,945 Message sent: ID=162, Data=bytearray(b'')
2024-07-23 15:37:17,046 Message sent: ID=1319, Data=bytearray(b'\xf6\x9b\xd2')
2024-07-23 15:37:17,146 Message sent: ID=561, Data=bytearray(b'S\x18\x99\x18Q\x86\xf0')
2024-07-23 15:37:17,248 Message sent: ID=1302, Data=bytearray(b'\x8eL~\xa6\xb0Z\xc6')
2024-07-23 15:37:17,349 Message sent: ID=1711, Data=bytearray(b'\x9e')
2024-07-23 15:37:17,450 Message sent: ID=1251, Data=bytearray(b'\x81')
2024-07-23 15:37:17,551 Message sent: ID=1775, Data=bytearray(b'\xd1\xf7\xe9\xb2^')
2024-07-23 15:37:17,652 Message sent: ID=1588, Data=bytearray(b'\xda')
2024-07-23 15:37:17,753 Message sent: ID=1400, Data=bytearray(b'\xc8/\x03*T\xd4)')
2024-07-23 15:37:17,854 Message sent: ID=1295, Data=bytearray(b'\x0f\\:3#\x8d')
2024-07-23 15:37:17,955 Message sent: ID=1665, Data=bytearray(b'\x0e\x0e')
2024-07-23 15:37:18,056 Message sent: ID=582, Data=bytearray(b'\x1c\xee\x1c\x83\xcb\xea\xe5\x04')
2024-07-23 15:37:18,157 Message sent: ID=1737, Data=bytearray(b'\x17\xe9\x98R\xac\xd6')
2024-07-23 15:37:18,258 Message sent: ID=2030, Data=bytearray(b'\xacyw4\xc5~\x17')
2024-07-23 15:37:18,359 Message sent: ID=915, Data=bytearray(b'\xfe\x96Y_j')
2024-07-23 15:37:18,460 Message sent: ID=580, Data=bytearray(b'`\x06\xab\xaf\x02<\xed')
2024-07-23 15:37:18,562 Message sent: ID=1035, Data=bytearray(b'')
2024-07-23 15:37:18,664 Message sent: ID=471, Data=bytearray(b'n\x95W\x88\xc2\x07#\x12')
2024-07-23 15:37:18,766 Message sent: ID=1016, Data=bytearray(b'')
2024-07-23 15:37:18,867 Message sent: ID=1326, Data=bytearray(b'\xc0')
2024-07-23 15:37:18,968 Message sent: ID=1839, Data=bytearray(b'\x0c\x02v0/\x168')
2024-07-23 15:37:19,069 Message sent: ID=530, Data=bytearray(b'\xfb')
2024-07-23 15:37:19,170 Message sent: ID=431, Data=bytearray(b'`C')
2024-07-23 15:37:19,271 Message sent: ID=1216, Data=bytearray(b'B}\xf6')
2024-07-23 15:37:19,372 Message sent: ID=399, Data=bytearray(b'\x16\xa5')
2024-07-23 15:37:19,473 Message sent: ID=216, Data=bytearray(b'R{\xdbY\xac')
2024-07-23 15:37:19,575 Message sent: ID=45, Data=bytearray(b'\xb6[J/(\x03')
2024-07-23 15:37:19,676 Message sent: ID=1178, Data=bytearray(b'\xcd1<')
2024-07-23 15:37:19,777 Message sent: ID=322, Data=bytearray(b'\xe9\x9ab\x08l#{\xf2')
2024-07-23 15:37:19,878 Message sent: ID=788, Data=bytearray(b'3\xf0\xc4')
2024-07-23 15:37:19,980 Message sent: ID=193, Data=bytearray(b'7+N}')
2024-07-23 15:37:20,080 Message sent: ID=571, Data=bytearray(b'\x86\xb8r\x82\x1dS')
2024-07-23 15:37:20,182 Message sent: ID=823, Data=bytearray(b'\xbel\xban')
2024-07-23 15:37:20,283 Message sent: ID=209, Data=bytearray(b'\x0eyP')
2024-07-23 15:37:20,384 Message sent: ID=1177, Data=bytearray(b'\x0c2')
2024-07-23 15:37:20,484 Message sent: ID=1448, Data=bytearray(b'\x96')
2024-07-23 15:37:20,585 Message sent: ID=1398, Data=bytearray(b'\xf9\xfa')
2024-07-23 15:37:20,686 Message sent: ID=1462, Data=bytearray(b'')
2024-07-23 15:37:20,787 Message sent: ID=37, Data=bytearray(b'\x0b\x9f\x04]\x82')
2024-07-23 15:37:20,889 Message sent: ID=1652, Data=bytearray(b'<\xd3\xafx\x06')
2024-07-23 15:37:20,990 Message sent: ID=1674, Data=bytearray(b'\xaf\x05:')
2024-07-23 15:37:21,091 Message sent: ID=586, Data=bytearray(b'')
2024-07-23 15:37:21,192 Message sent: ID=1900, Data=bytearray(b'qT\xb5\x01\x8a')
2024-07-23 15:37:21,293 Message sent: ID=2004, Data=bytearray(b'\xd1o\x9b\x03_')
2024-07-23 15:37:21,394 Message sent: ID=1216, Data=bytearray(b'\xeb')
2024-07-23 15:37:21,495 Message sent: ID=1769, Data=bytearray(b'\x9f&\xb5n')
2024-07-23 15:37:21,597 Message sent: ID=1456, Data=bytearray(b"\'\x8a\x92")
2024-07-23 15:37:21,698 Message sent: ID=773, Data=bytearray(b'X<\xcf\xf1H\xbf,E')
2024-07-23 15:37:21,798 Message sent: ID=1363, Data=bytearray(b'\xac\xcb\xa4')
2024-07-23 15:37:21,900 Message sent: ID=678, Data=bytearray(b'\xbd')
2024-07-23 15:37:22,001 Message sent: ID=5, Data=bytearray(b'G')
2024-07-23 15:37:22,102 Message sent: ID=1023, Data=bytearray(b']\xe5g')
2024-07-23 15:37:22,203 Message sent: ID=693, Data=bytearray(b'\xb0%')
2024-07-23 15:37:22,304 Message sent: ID=790, Data=bytearray(b'\xcf9\x14\xcfS\xf38r')
2024-07-23 15:37:22,405 Message sent: ID=544, Data=bytearray(b'\x85\xde')
2024-07-23 15:37:22,506 Message sent: ID=2, Data=bytearray(b'\tf')
2024-07-23 15:37:22,607 Message sent: ID=200, Data=bytearray(b'\r%vh\x1e\x8d:')
2024-07-23 15:37:22,710 Message sent: ID=1008, Data=bytearray(b'=')
2024-07-23 15:37:22,842 Message sent: ID=1871, Data=bytearray(b'Q+\xd0\xca')
2024-07-23 15:37:22,949 Message sent: ID=1968, Data=bytearray(b'\xdc{\xbeBY\xe7')
2024-07-23 15:37:23,052 Message sent: ID=310, Data=bytearray(b'')
2024-07-23 15:37:23,155 Message sent: ID=1405, Data=bytearray(b'\xf6A\xba\x8b\xd7\x9esG')
2024-07-23 15:37:23,256 Message sent: ID=600, Data=bytearray(b'\xf4n')
2024-07-23 15:37:23,356 Message sent: ID=304, Data=bytearray(b'')
2024-07-23 15:37:23,457 Message sent: ID=944, Data=bytearray(b'\xe4}\x0b')
2024-07-23 15:37:23,558 Message sent: ID=988, Data=bytearray(b'\x9aX:\x94w\xf4')
2024-07-23 15:37:23,659 Message sent: ID=1965, Data=bytearray(b'')
2024-07-23 15:37:23,760 Message sent: ID=939, Data=bytearray(b'\x11\x86\xc7G')
2024-07-23 15:37:23,861 Message sent: ID=348, Data=bytearray(b'\xe1\xb3\xafE\xed{I')
2024-07-23 15:37:23,962 Message sent: ID=1421, Data=bytearray(b'\x12[')
2024-07-23 15:37:24,063 Message sent: ID=1812, Data=bytearray(b'')
2024-07-23 15:37:24,163 Message sent: ID=1410, Data=bytearray(b'\x05\xc7G\xcc')
2024-07-23 15:37:24,264 Message sent: ID=1313, Data=bytearray(b'\xf8')
2024-07-23 15:37:24,365 Message sent: ID=547, Data=bytearray(b'\xa70\x8b\x87')
2024-07-23 15:37:24,466 Message sent: ID=1733, Data=bytearray(b'-')
2024-07-23 15:37:24,567 Message sent: ID=1357, Data=bytearray(b')\xff_\x8b<')
2024-07-23 15:37:24,668 Message sent: ID=105, Data=bytearray(b'\xb7\x0c\xfa')
2024-07-23 15:37:24,769 Message sent: ID=1059, Data=bytearray(b'\x85')
2024-07-23 15:37:24,870 Message sent: ID=1058, Data=bytearray(b'\x19\x03')
2024-07-23 15:37:24,971 Message sent: ID=281, Data=bytearray(b'\xe1.Bq')
2024-07-23 15:37:25,072 Message sent: ID=1349, Data=bytearray(b'\xfd\x97\x98\xfa^')
2024-07-23 15:37:25,173 Message sent: ID=609, Data=bytearray(b'\x0fX\x91\xfd')
2024-07-23 15:37:25,274 Message sent: ID=11, Data=bytearray(b'\xfb\x8a\xf4\xce')
2024-07-23 15:37:25,375 Message sent: ID=1645, Data=bytearray(b'm\xdb')
2024-07-23 15:37:25,477 Message sent: ID=346, Data=bytearray(b'aSl\xe3')
2024-07-23 15:37:25,578 Message sent: ID=623, Data=bytearray(b'\xcb\xbd\xc8q\x00')
2024-07-23 15:37:25,682 Message sent: ID=585, Data=bytearray(b'\xa8\x03\x08\xd1')
2024-07-23 15:37:25,783 Message sent: ID=98, Data=bytearray(b'Y\x93t\xee\x80\xa3\xba')
2024-07-23 15:37:25,883 Message sent: ID=1308, Data=bytearray(b'\xe9\x1d\xd6\x18\xa1\xe8 m')
2024-07-23 15:37:25,984 Message sent: ID=2022, Data=bytearray(b'\xf4\xa5')
2024-07-23 15:37:26,085 Message sent: ID=398, Data=bytearray(b'\x08+\xbf')
2024-07-23 15:37:26,187 Message sent: ID=1857, Data=bytearray(b'')
2024-07-23 15:37:26,288 Message sent: ID=521, Data=bytearray(b'=\xbf\x85')
2024-07-23 15:37:26,389 Message sent: ID=507, Data=bytearray(b'\xac8\xf5+#\xf0')
2024-07-23 15:37:26,490 Message sent: ID=1989, Data=bytearray(b'@29')
2024-07-23 15:37:26,593 Message sent: ID=1510, Data=bytearray(b'')
2024-07-23 15:37:26,695 Message sent: ID=1035, Data=bytearray(b'\x06\x7f')
2024-07-23 15:37:26,796 Message sent: ID=941, Data=bytearray(b'\t\xbc\xda\x1c')
2024-07-23 15:37:26,897 Message sent: ID=52, Data=bytearray(b'')
2024-07-23 15:37:26,997 Message sent: ID=1874, Data=bytearray(b'\xab\x8e\xe8\xad\x18x,\xf0')
2024-07-23 15:37:27,099 Message sent: ID=59, Data=bytearray(b'\xf4\xe6\xe0_1')
2024-07-23 15:37:27,200 Message sent: ID=806, Data=bytearray(b'')
2024-07-23 15:37:27,300 Message sent: ID=1087, Data=bytearray(b'')
2024-07-23 15:37:27,401 Message sent: ID=902, Data=bytearray(b'\x1f\xa4\xb0)\xfb\xcb')
2024-07-23 15:37:27,502 Message sent: ID=965, Data=bytearray(b':\xe4/')
2024-07-23 15:37:27,603 Message sent: ID=1206, Data=bytearray(b'\x18\xc8o\xa5\x92\x9c')
2024-07-23 15:37:27,704 Message sent: ID=1783, Data=bytearray(b'\x81v\x95HV\xb1l;')
2024-07-23 15:37:27,805 Message sent: ID=782, Data=bytearray(b'+\x0f\x054\xb2%')
2024-07-23 15:37:27,906 Message sent: ID=15, Data=bytearray(b'\t\xc2\xfe\x8a\xaa')
2024-07-23 15:37:28,008 Message sent: ID=74, Data=bytearray(b'\xe2kT\x97')
2024-07-23 15:37:28,109 Message sent: ID=1174, Data=bytearray(b'\x9d\x9f`\xc2')
2024-07-23 15:37:28,210 Message sent: ID=425, Data=bytearray(b'h\x81\xcc\xfe\x8c\xdc')
2024-07-23 15:37:28,311 Message sent: ID=508, Data=bytearray(b'\xc1\x029\xbc')
2024-07-23 15:37:28,413 Message sent: ID=1321, Data=bytearray(b'\xab\xa6r?')
2024-07-23 15:37:28,514 Message sent: ID=613, Data=bytearray(b'\xf4*!\xa2b')
2024-07-23 15:37:28,616 Message sent: ID=275, Data=bytearray(b'\xa2\x81M\xca')
2024-07-23 15:37:28,717 Message sent: ID=598, Data=bytearray(b'A+\xa7\xe6I\xae\xcb')
2024-07-23 15:37:28,818 Message sent: ID=1456, Data=bytearray(b'\xbc0%\xf4*\xb9\xff\xdb')
2024-07-23 15:37:28,919 Message sent: ID=1827, Data=bytearray(b'')
2024-07-23 15:37:29,020 Message sent: ID=329, Data=bytearray(b'\xbb\xfd\x8cU\x07')
2024-07-23 15:37:29,121 Message sent: ID=2044, Data=bytearray(b'\xc2\xc5\xd9\xef\x9bw\x94')
2024-07-23 15:37:29,222 Message sent: ID=459, Data=bytearray(b'\x1d\xa0\xa4')
2024-07-23 15:37:29,323 Message sent: ID=1501, Data=bytearray(b'\x1d')
2024-07-23 15:37:29,424 Message sent: ID=249, Data=bytearray(b'\xe4nlw\x0f\x02\xc1')
2024-07-23 15:37:29,528 Message sent: ID=935, Data=bytearray(b'\x17\xa1\x98V')
2024-07-23 15:37:29,634 Message sent: ID=1869, Data=bytearray(b'7V5\x8b\xf8\x19[\xec')
2024-07-23 15:37:29,736 Message sent: ID=1157, Data=bytearray(b'~\xbf!')
2024-07-23 15:37:29,843 Message sent: ID=1601, Data=bytearray(b'"\xf3\x96')
2024-07-23 15:37:29,948 Message sent: ID=445, Data=bytearray(b'\xbfWu4\xd49')
2024-07-23 15:37:30,050 Message sent: ID=1203, Data=bytearray(b'\xa1\x05')
2024-07-23 15:37:30,151 Message sent: ID=1768, Data=bytearray(b'')
2024-07-23 15:37:30,253 Message sent: ID=471, Data=bytearray(b'\xc5')
2024-07-23 15:37:30,354 Message sent: ID=816, Data=bytearray(b'M?\xd9\x1e\xe0\x97\xa4r')
2024-07-23 15:37:30,455 Message sent: ID=1016, Data=bytearray(b'\xc7\xcf\x04\xb8')
2024-07-23 15:37:30,556 Message sent: ID=996, Data=bytearray(b'~\xd6\x9aG:\x00')
2024-07-23 15:37:30,656 Message sent: ID=2002, Data=bytearray(b'_\xdd\xd3')
2024-07-23 15:37:30,758 Message sent: ID=1063, Data=bytearray(b'Y\x8f`$e6')
2024-07-23 15:37:30,860 Message sent: ID=1185, Data=bytearray(b'\xf7o\x8eT\x0b\xf4')
