2024-07-23 15:15:37,743 Created a socket
2024-07-23 15:16:15,875 Created a socket
2024-07-23 15:16:17,562 Created a socket
2024-07-23 15:16:19,230 Created a socket
2024-07-23 15:19:36,343 Created a socket
2024-07-23 15:20:05,443 Message sent: ID=1598, Data=bytearray(b'')
2024-07-23 15:20:05,545 Message sent: ID=740, Data=bytearray(b'')
2024-07-23 15:20:05,649 Message sent: ID=1632, Data=bytearray(b'\x99\xb1\x03\xeb')
2024-07-23 15:20:05,751 Message sent: ID=660, Data=bytearray(b'\xf4,\xf1\xab')
2024-07-23 15:20:05,856 Message sent: ID=250, Data=bytearray(b'\xad')
2024-07-23 15:20:05,959 Message sent: ID=1455, Data=bytearray(b'\xdb\x8de3\x800\xb0\xbc')
2024-07-23 15:20:06,062 Message sent: ID=829, Data=bytearray(b'\x02a\xb1')
2024-07-23 15:20:06,165 Message sent: ID=291, Data=bytearray(b'\xf1\xb2\xc6lX\xf1')
2024-07-23 15:20:06,266 Message sent: ID=638, Data=bytearray(b'\x16\x05')
2024-07-23 15:20:06,369 Message sent: ID=1487, Data=bytearray(b'\xb7\xacF\xe3\xb9\x1b')
2024-07-23 15:20:06,470 Message sent: ID=1218, Data=bytearray(b'\x92\x9e\x99\x14\xfb\x8f\xfc')
2024-07-23 15:20:06,572 Message sent: ID=600, Data=bytearray(b'\xfd')
2024-07-23 15:20:06,675 Message sent: ID=782, Data=bytearray(b'\x8d~W\x97[\xcf')
2024-07-23 15:20:06,776 Message sent: ID=1401, Data=bytearray(b'')
2024-07-23 15:20:06,878 Message sent: ID=259, Data=bytearray(b'\x98\xd8\xd6\x19\x11\x9f\x03')
2024-07-23 15:20:06,979 Message sent: ID=1270, Data=bytearray(b'\x954\xc2?')
2024-07-23 15:20:07,079 Message sent: ID=762, Data=bytearray(b'\xfb\x9e\t\xcd[')
2024-07-23 15:20:07,181 Message sent: ID=1512, Data=bytearray(b'\r')
2024-07-23 15:20:07,284 Message sent: ID=1726, Data=bytearray(b'\xefDU\xe62\xb1o')
2024-07-23 15:20:07,387 Message sent: ID=1500, Data=bytearray(b'\xd1\xce-\x16\x0e{\xae\xea')
2024-07-23 15:20:07,489 Message sent: ID=930, Data=bytearray(b'\xb1\x03\x13ft|N')
2024-07-23 15:20:07,591 Message sent: ID=819, Data=bytearray(b'Rk')
2024-07-23 15:20:07,693 Message sent: ID=1451, Data=bytearray(b'\x97)')
2024-07-23 15:20:07,795 Message sent: ID=437, Data=bytearray(b'1\x90\xcf6w\xfa)')
2024-07-23 15:20:07,896 Message sent: ID=253, Data=bytearray(b'\xfe\x08v\xcd\xe4\xc0')
2024-07-23 15:20:07,997 Message sent: ID=1182, Data=bytearray(b'')
2024-07-23 15:20:08,098 Message sent: ID=56, Data=bytearray(b'\xd5\xe3\xd8\x06\xb1')
2024-07-23 15:20:08,199 Message sent: ID=756, Data=bytearray(b'\xe6%=\xd6"\xb2')
2024-07-23 15:20:08,300 Message sent: ID=1302, Data=bytearray(b'\x00')
2024-07-23 15:20:08,400 Message sent: ID=510, Data=bytearray(b'\xd7\xc2\xd6\xdb5\xd5\x92')
2024-07-23 15:20:08,501 Message sent: ID=960, Data=bytearray(b's')
2024-07-23 15:20:08,602 Message sent: ID=1019, Data=bytearray(b'\xa5\x1a\xb0H')
2024-07-23 15:20:08,713 Message sent: ID=1903, Data=bytearray(b'\\\xdf\x1a\x88\xb5')
2024-07-23 15:20:08,815 Message sent: ID=810, Data=bytearray(b'\x857\xc5]r')
2024-07-23 15:20:08,917 Message sent: ID=1097, Data=bytearray(b't\xc5\xb8\x04b')
2024-07-23 15:20:09,019 Message sent: ID=671, Data=bytearray(b']\xad')
2024-07-23 15:20:09,121 Message sent: ID=1353, Data=bytearray(b'\xb73A\xf6\x8ad')
2024-07-23 15:20:09,222 Message sent: ID=842, Data=bytearray(b'\xed\xf1\xc23\x94{~')
2024-07-23 15:20:09,324 Message sent: ID=218, Data=bytearray(b'')
2024-07-23 15:20:09,427 Message sent: ID=1776, Data=bytearray(b'%gW0)\xfa')
2024-07-23 15:20:09,530 Message sent: ID=759, Data=bytearray(b'T_A\xfb\xdeU\x9d')
2024-07-23 15:20:09,631 Message sent: ID=232, Data=bytearray(b'\x07\xa3\xf4\xe5l\xa4')
2024-07-23 15:20:09,732 Message sent: ID=802, Data=bytearray(b'\xca`\xcc\xf2')
2024-07-23 15:20:09,834 Message sent: ID=1890, Data=bytearray(b'\xc3w\xad')
2024-07-23 15:20:09,935 Message sent: ID=611, Data=bytearray(b"\'FK\xa7")
2024-07-23 15:20:10,036 Message sent: ID=539, Data=bytearray(b't\xfc\xc03\xe0`')
2024-07-23 15:20:10,138 Message sent: ID=1714, Data=bytearray(b'\xc5Y\xde\xf9')
2024-07-23 15:20:10,238 Message sent: ID=60, Data=bytearray(b'\xfa')
2024-07-23 15:20:10,340 Message sent: ID=1390, Data=bytearray(b'\n3\xdb')
2024-07-23 15:20:10,441 Message sent: ID=1279, Data=bytearray(b'\xee')
2024-07-23 15:20:10,542 Message sent: ID=1602, Data=bytearray(b'~t\x0bR')
2024-07-23 15:20:10,643 Message sent: ID=550, Data=bytearray(b'')
2024-07-23 15:20:10,745 Message sent: ID=491, Data=bytearray(b'u')
2024-07-23 15:20:10,846 Message sent: ID=936, Data=bytearray(b'\xa9')
2024-07-23 15:20:10,947 Message sent: ID=1744, Data=bytearray(b'\xf0\xf8\x8bi\xff')
2024-07-23 15:20:11,048 Message sent: ID=1703, Data=bytearray(b'5\xce\xb6\x8eq_')
2024-07-23 15:20:11,149 Message sent: ID=781, Data=bytearray(b'\xe8')
2024-07-23 15:20:11,250 Message sent: ID=651, Data=bytearray(b'\x9d\x1b')
2024-07-23 15:20:11,352 Message sent: ID=2043, Data=bytearray(b'M\xfe\x1f\xc1iY\xb5V')
2024-07-23 15:20:11,456 Message sent: ID=536, Data=bytearray(b'>3\xa5$\xe8K+')
2024-07-23 15:20:11,558 Message sent: ID=1133, Data=bytearray(b'\xba')
2024-07-23 15:20:11,659 Message sent: ID=1421, Data=bytearray(b'\xd5\xa2\x01')
2024-07-23 15:20:11,760 Message sent: ID=492, Data=bytearray(b'O\xc0x\x14t}\xc2')
2024-07-23 15:20:11,861 Message sent: ID=1125, Data=bytearray(b'\xe2\x1e\xa2')
2024-07-23 15:20:11,962 Message sent: ID=619, Data=bytearray(b'\x88+\xc0\x9f\x18\xbe\xc7')
2024-07-23 15:20:12,063 Message sent: ID=1210, Data=bytearray(b'\xb8\x02k\xc27\xb1\x94\xc6')
2024-07-23 15:20:12,167 Message sent: ID=418, Data=bytearray(b'\xb0\x9fC\x01')
2024-07-23 15:20:12,268 Message sent: ID=1101, Data=bytearray(b';\xb6\xb3}-')
2024-07-23 15:20:12,372 Message sent: ID=1501, Data=bytearray(b'\x1cf\xb3l\x99Y')
2024-07-23 15:20:12,475 Message sent: ID=55, Data=bytearray(b'\x072\xce)Yc\xd3')
2024-07-23 15:20:12,578 Message sent: ID=1518, Data=bytearray(b'\xa1Q\xb4\xd6')
2024-07-23 15:20:12,684 Message sent: ID=1552, Data=bytearray(b'w\xa6\xe3\xab\xf9z{\xff')
2024-07-23 15:20:12,785 Message sent: ID=938, Data=bytearray(b'\xa8K\x04\xdc\xac')
2024-07-23 15:20:12,886 Message sent: ID=1038, Data=bytearray(b'/\xb7\xc8\x8bo')
2024-07-23 15:20:12,988 Message sent: ID=125, Data=bytearray(b'\x97')
2024-07-23 15:20:13,089 Message sent: ID=829, Data=bytearray(b'\x86\xd0\x04\x06DS')
2024-07-23 15:20:13,193 Message sent: ID=59, Data=bytearray(b'')
2024-07-23 15:20:13,296 Message sent: ID=1392, Data=bytearray(b'')
2024-07-23 15:20:13,399 Message sent: ID=1811, Data=bytearray(b'')
2024-07-23 15:20:13,500 Message sent: ID=1235, Data=bytearray(b'J\xa5Wa')
2024-07-23 15:20:13,602 Message sent: ID=980, Data=bytearray(b'\xafm\xaa')
2024-07-23 15:20:13,703 Message sent: ID=139, Data=bytearray(b'')
2024-07-23 15:20:13,804 Message sent: ID=770, Data=bytearray(b'')
2024-07-23 15:20:13,906 Message sent: ID=1692, Data=bytearray(b'\x1aF\xc6')
2024-07-23 15:20:14,006 Message sent: ID=982, Data=bytearray(b'\xd8\x11V4\xdds\xdd')
2024-07-23 15:20:14,109 Message sent: ID=1035, Data=bytearray(b'\xa2\xa2\x99')
2024-07-23 15:20:14,211 Message sent: ID=1546, Data=bytearray(b'hC\xd1y\xed\xadY\x18')
2024-07-23 15:20:14,312 Message sent: ID=2015, Data=bytearray(b'\x8b\xbf\xdc\x05b')
2024-07-23 15:20:14,414 Message sent: ID=827, Data=bytearray(b')')
2024-07-23 15:20:14,515 Message sent: ID=1729, Data=bytearray(b'7 \xfa')
2024-07-23 15:20:14,615 Message sent: ID=463, Data=bytearray(b'')
2024-07-23 15:20:14,716 Message sent: ID=1853, Data=bytearray(b'')
2024-07-23 15:20:14,817 Message sent: ID=450, Data=bytearray(b'\xc6\xcb\xec2')
2024-07-23 15:20:14,918 Message sent: ID=423, Data=bytearray(b'\xa2t\x83,\x83\xb7\xa4E')
2024-07-23 15:20:15,020 Message sent: ID=868, Data=bytearray(b'\xe8\x8d \xb0\xd3\xde')
2024-07-23 15:20:15,121 Message sent: ID=1439, Data=bytearray(b'\x1c@\x0e\xdd\x91Q')
2024-07-23 15:20:15,222 Message sent: ID=1592, Data=bytearray(b'%\xde\x87[\x82')
2024-07-23 15:20:15,324 Message sent: ID=794, Data=bytearray(b"H\xe2\x11,\'\xe9\xa9\x1a")
2024-07-23 15:20:15,425 Message sent: ID=435, Data=bytearray(b'')
2024-07-23 15:20:15,526 Message sent: ID=1309, Data=bytearray(b'\xcb\x83')
2024-07-23 15:20:15,627 Message sent: ID=573, Data=bytearray(b'c\xe0')
2024-07-23 15:20:15,728 Message sent: ID=1141, Data=bytearray(b'\x0e\xa6}')
2024-07-23 15:20:15,829 Message sent: ID=592, Data=bytearray(b'\xfa')
2024-07-23 15:20:15,930 Message sent: ID=1525, Data=bytearray(b'\xc5b\xf3')
2024-07-23 15:20:16,031 Message sent: ID=1590, Data=bytearray(b'\xf38')
2024-07-23 15:20:16,132 Message sent: ID=1936, Data=bytearray(b'\xa8)\xc6\xd7\r')
2024-07-23 15:20:16,233 Message sent: ID=1437, Data=bytearray(b'\xa6\xf3')
2024-07-23 15:20:16,335 Message sent: ID=1737, Data=bytearray(b'\xd9$')
2024-07-23 15:20:16,436 Message sent: ID=1004, Data=bytearray(b'>\xda\x8c\xca')
2024-07-23 15:20:16,538 Message sent: ID=165, Data=bytearray(b'\x87\xb0r\\\x12\xc1\xdf\x11')
2024-07-23 15:20:16,639 Message sent: ID=1520, Data=bytearray(b'\xbe\xce\xf3C\xbd\xcd\xf0A')
2024-07-23 15:20:16,741 Message sent: ID=1387, Data=bytearray(b'2\xb9F\xa2\x80\xaa\xa8\xd6')
2024-07-23 15:20:16,842 Message sent: ID=175, Data=bytearray(b"\xed\'\x97\xf82\xef\xa2")
2024-07-23 15:20:16,943 Message sent: ID=74, Data=bytearray(b'|\xaf')
2024-07-23 15:20:17,044 Message sent: ID=267, Data=bytearray(b'\xaa\xd54\xcf\x0b\r\xa6W')
2024-07-23 15:20:17,145 Message sent: ID=2010, Data=bytearray(b'\xda')
2024-07-23 15:20:17,247 Message sent: ID=1145, Data=bytearray(b';\xbd\xb0')
2024-07-23 15:20:17,348 Message sent: ID=1881, Data=bytearray(b'\xe0+y')
2024-07-23 15:20:17,450 Message sent: ID=1628, Data=bytearray(b'+2\xb6\xbc\xf6\xed/\x86')
2024-07-23 15:20:17,552 Message sent: ID=1514, Data=bytearray(b'\xf3\xcc\xed\x9f\xf4\xfb(P')
2024-07-23 15:20:17,654 Message sent: ID=1312, Data=bytearray(b'\x1c\xfa\x99\xb2iT\xc2')
2024-07-23 15:20:17,755 Message sent: ID=38, Data=bytearray(b'\x8b\xa6\xc4\xb2\x1f\xdd')
2024-07-23 15:20:17,857 Message sent: ID=243, Data=bytearray(b'')
2024-07-23 15:20:17,958 Message sent: ID=662, Data=bytearray(b'\x1a\x07\n$\xef\xfaD\\')
2024-07-23 15:20:18,059 Message sent: ID=1208, Data=bytearray(b',\x80O\x94\xef\xfc')
2024-07-23 15:20:18,160 Message sent: ID=1301, Data=bytearray(b'I\x8f\xc3b\x18')
2024-07-23 15:20:18,261 Message sent: ID=662, Data=bytearray(b'\xce\xe8\x99\xaa\xfb')
2024-07-23 15:20:18,362 Message sent: ID=1536, Data=bytearray(b'\x1b$')
2024-07-23 15:20:18,464 Message sent: ID=1383, Data=bytearray(b'\xfa4t\xdd3\x9d\x13d')
2024-07-23 15:20:18,564 Message sent: ID=1972, Data=bytearray(b'\x84:')
2024-07-23 15:20:18,665 Message sent: ID=842, Data=bytearray(b'')
2024-07-23 15:20:18,768 Message sent: ID=206, Data=bytearray(b'\x9e\x87')
2024-07-23 15:20:18,870 Message sent: ID=997, Data=bytearray(b'>e/')
2024-07-23 15:20:18,974 Message sent: ID=544, Data=bytearray(b'\xaa')
2024-07-23 15:20:19,076 Message sent: ID=444, Data=bytearray(b';Y$4\xa1')
2024-07-23 15:20:19,181 Message sent: ID=300, Data=bytearray(b'\x87\xbbq\xbak\xb4')
2024-07-23 15:20:19,282 Message sent: ID=702, Data=bytearray(b'g\x90\x89;\xa15')
2024-07-23 15:20:19,388 Message sent: ID=743, Data=bytearray(b'')
2024-07-23 15:20:19,489 Message sent: ID=1426, Data=bytearray(b'bQ+\xbch\xe1vL')
2024-07-23 15:20:19,592 Message sent: ID=593, Data=bytearray(b'\xb7\xf3')
2024-07-23 15:20:19,695 Message sent: ID=1001, Data=bytearray(b'0R^\xc7\x81\xab\x1f1')
2024-07-23 15:20:19,797 Message sent: ID=239, Data=bytearray(b'\xa1\xd8')
2024-07-23 15:20:19,897 Message sent: ID=1896, Data=bytearray(b'z|\xe6X\xca{\xa8\xb3')
2024-07-23 15:20:19,998 Message sent: ID=1760, Data=bytearray(b'\x88\x14\xf1Ih\x05')
2024-07-23 15:20:20,101 Message sent: ID=244, Data=bytearray(b'\x16')
2024-07-23 15:20:20,203 Message sent: ID=344, Data=bytearray(b'p\x14v2\xc8#')
2024-07-23 15:20:20,305 Message sent: ID=1228, Data=bytearray(b'\x7f\xb9\x1a\xba\xbc')
2024-07-23 15:20:20,407 Message sent: ID=758, Data=bytearray(b'\xea')
2024-07-23 15:20:20,509 Message sent: ID=380, Data=bytearray(b'\\VE\x9f6')
2024-07-23 15:20:20,610 Message sent: ID=644, Data=bytearray(b'*\xc7\xb4\x03M\xb72\x8a')
2024-07-23 15:20:20,712 Message sent: ID=794, Data=bytearray(b'q')
2024-07-23 15:20:20,813 Message sent: ID=431, Data=bytearray(b'\x84r\xd1/')
2024-07-23 15:20:20,914 Message sent: ID=379, Data=bytearray(b'\x1b\x81D\xf9')
2024-07-23 15:20:21,015 Message sent: ID=891, Data=bytearray(b'\xa4')
2024-07-23 15:20:21,116 Message sent: ID=2006, Data=bytearray(b'')
2024-07-23 15:20:21,217 Message sent: ID=111, Data=bytearray(b'\xfbzp')
2024-07-23 15:20:21,318 Message sent: ID=809, Data=bytearray(b'\x87\xfdm\xd5')
2024-07-23 15:20:21,420 Message sent: ID=1291, Data=bytearray(b'\xf7\xb0\xad\x16\xca')
2024-07-23 15:20:21,521 Message sent: ID=1454, Data=bytearray(b'\xb9\xdf\r')
2024-07-23 15:20:21,622 Message sent: ID=1976, Data=bytearray(b'\xfcj')
2024-07-23 15:20:21,723 Message sent: ID=861, Data=bytearray(b'\xe5\xd2\xf9\xec\x89<i\xab')
2024-07-23 15:20:21,825 Message sent: ID=1446, Data=bytearray(b'\xdf\x0bT\x1c\xa4\xad')
2024-07-23 15:20:21,926 Message sent: ID=1999, Data=bytearray(b'Cy\xc3Z\x1d')
2024-07-23 15:20:22,027 Message sent: ID=458, Data=bytearray(b'\xa9\xff\xe65R\\\xe3n')
2024-07-23 15:20:22,128 Message sent: ID=1753, Data=bytearray(b'\x82\x1b\x0b>\xf0wi\x19')
2024-07-23 15:20:22,229 Message sent: ID=250, Data=bytearray(b'')
2024-07-23 15:20:22,330 Message sent: ID=229, Data=bytearray(b'n')
2024-07-23 15:20:22,431 Message sent: ID=1182, Data=bytearray(b'\xde\x17')
2024-07-23 15:20:22,533 Message sent: ID=1242, Data=bytearray(b'')
2024-07-23 15:20:22,634 Message sent: ID=1489, Data=bytearray(b'\\\x17')
2024-07-23 15:20:22,735 Message sent: ID=1590, Data=bytearray(b'r9\x84\xed\xb0\x8a')
2024-07-23 15:20:22,837 Message sent: ID=1169, Data=bytearray(b'\x15j\x19R\xa3\xbb+\x85')
2024-07-23 15:20:22,938 Message sent: ID=709, Data=bytearray(b'\x1e0\xd9`')
2024-07-23 15:20:23,039 Message sent: ID=275, Data=bytearray(b'\x99\xcdb0')
2024-07-23 15:20:23,140 Message sent: ID=2026, Data=bytearray(b'\x12)\x8c\xf6\xa1')
2024-07-23 15:20:23,242 Message sent: ID=1091, Data=bytearray(b' ')
2024-07-23 15:20:23,344 Message sent: ID=1300, Data=bytearray(b'CJ\xa38T\x0e')
2024-07-23 15:20:23,446 Message sent: ID=1878, Data=bytearray(b'\x10#\x12\\\xeb\x188')
2024-07-23 15:20:23,548 Message sent: ID=345, Data=bytearray(b'\xf3')
2024-07-23 15:20:23,650 Message sent: ID=1189, Data=bytearray(b'\xbc\xfc\xf7\x055')
2024-07-23 15:20:23,755 Message sent: ID=191, Data=bytearray(b'\xc1\x9d\xb6')
2024-07-23 15:20:23,858 Message sent: ID=286, Data=bytearray(b'\xf1\xc3"')
2024-07-23 15:20:23,959 Message sent: ID=1744, Data=bytearray(b'')
2024-07-23 15:20:24,060 Message sent: ID=1566, Data=bytearray(b'\xc2\x8c\xa7\x95\x9f')
2024-07-23 15:20:24,162 Message sent: ID=744, Data=bytearray(b'\xf9\xfc\xe3')
2024-07-23 15:20:24,263 Message sent: ID=1914, Data=bytearray(b'?J\xcf')
2024-07-23 15:20:24,364 Message sent: ID=462, Data=bytearray(b'\x80\xd5b\xf0')
2024-07-23 15:20:24,465 Message sent: ID=1925, Data=bytearray(b'\xefv\xcf')
2024-07-23 15:20:24,566 Message sent: ID=1072, Data=bytearray(b'w\x05~\xc3\xbe')
2024-07-23 15:20:24,668 Message sent: ID=146, Data=bytearray(b'\xa7\x1d')
2024-07-23 15:20:24,770 Message sent: ID=88, Data=bytearray(b'\xa5\x8a')
2024-07-23 15:20:24,871 Message sent: ID=99, Data=bytearray(b'\x16>')
2024-07-23 15:20:24,972 Message sent: ID=1453, Data=bytearray(b'\xfa\x8a\xc4')
2024-07-23 15:20:25,073 Message sent: ID=1700, Data=bytearray(b'v\xd7\xa3\xdaf8J\xbc')
2024-07-23 15:20:25,176 Message sent: ID=1975, Data=bytearray(b'\xb3\xdbJ\xd8')
2024-07-23 15:20:25,282 Message sent: ID=1558, Data=bytearray(b'?\xf7')
2024-07-23 15:20:25,389 Message sent: ID=502, Data=bytearray(b'\xadx\xdb\x9e\x14')
2024-07-23 15:20:25,492 Message sent: ID=1653, Data=bytearray(b'\xf6')
2024-07-23 15:20:25,596 Message sent: ID=386, Data=bytearray(b'\x98\x15~,\xc3')
2024-07-23 15:20:25,697 Message sent: ID=113, Data=bytearray(b'\x9e\xbc\x0f\x06,a\xd1')
2024-07-23 15:20:25,798 Message sent: ID=956, Data=bytearray(b'\xf1\xfd\xd8\xd8\x1a\x92')
2024-07-23 15:20:25,900 Message sent: ID=1276, Data=bytearray(b'\xb9\x8c\xb4\xb2')
2024-07-23 15:20:26,003 Message sent: ID=1881, Data=bytearray(b'\x01y\xf3\xa2\t')
2024-07-23 15:20:26,104 Message sent: ID=1319, Data=bytearray(b';,\xb0\xd91v\x98')
2024-07-23 15:20:26,205 Message sent: ID=255, Data=bytearray(b'$\x0f')
2024-07-23 15:20:26,306 Message sent: ID=930, Data=bytearray(b'\xe2\x8f\x93\xd3\x0c!\xf9.')
2024-07-23 15:20:26,409 Message sent: ID=1890, Data=bytearray(b'\x9f4"\xb8*\x94')
2024-07-23 15:20:26,511 Message sent: ID=1843, Data=bytearray(b'\x88\xe8\xca\x1c(\xd4\x89\xb7')
2024-07-23 15:20:26,613 Message sent: ID=110, Data=bytearray(b'\xf3\xd6+7a\xa1\xe12')
2024-07-23 15:20:26,716 Message sent: ID=1364, Data=bytearray(b'P\x8c')
2024-07-23 15:20:26,818 Message sent: ID=1599, Data=bytearray(b'c\xcf\x0c\xd0\xae')
2024-07-23 15:20:26,919 Message sent: ID=1186, Data=bytearray(b'\xeav\xe4')
2024-07-23 15:20:27,020 Message sent: ID=736, Data=bytearray(b'\x1c$\x1a')
2024-07-23 15:20:27,121 Message sent: ID=1573, Data=bytearray(b"\xa6\'\x89")
2024-07-23 15:20:27,225 Message sent: ID=65, Data=bytearray(b'\xf0)\xf5\xc56V\xbf~')
2024-07-23 15:20:27,326 Message sent: ID=241, Data=bytearray(b'\xcb\xfe')
2024-07-23 15:20:27,428 Message sent: ID=588, Data=bytearray(b'\x0e\xf2!`y\x1e9')
2024-07-23 15:20:27,529 Message sent: ID=1032, Data=bytearray(b'\xc9qy ~\xc1\x03\xb4')
2024-07-23 15:20:27,630 Message sent: ID=1548, Data=bytearray(b'U\x9c')
2024-07-23 15:20:27,731 Message sent: ID=1906, Data=bytearray(b'')
2024-07-23 15:20:27,832 Message sent: ID=1525, Data=bytearray(b'^\xc4')
2024-07-23 15:20:27,933 Message sent: ID=1444, Data=bytearray(b'Y\xb2\xb9`\x94\x94')
2024-07-23 15:20:28,035 Message sent: ID=1645, Data=bytearray(b'\xb5\x01cV\xb0*\x19')
2024-07-23 15:20:28,136 Message sent: ID=1532, Data=bytearray(b'm<\x11\xbe\xa9\x91')
2024-07-23 15:20:28,237 Message sent: ID=1368, Data=bytearray(b'\t')
2024-07-23 15:20:28,339 Message sent: ID=1745, Data=bytearray(b'F\xd5\x17#=\x02\x1c\x17')
2024-07-23 15:20:28,440 Message sent: ID=1700, Data=bytearray(b'\xebh')
2024-07-23 15:20:28,540 Message sent: ID=1505, Data=bytearray(b',Gxm')
2024-07-23 15:20:28,642 Message sent: ID=388, Data=bytearray(b']')
2024-07-23 15:20:28,743 Message sent: ID=1355, Data=bytearray(b'*\xaeV\x82')
2024-07-23 15:20:28,845 Message sent: ID=1190, Data=bytearray(b'uW\xf1T\xe2?\xf9')
2024-07-23 15:20:28,945 Message sent: ID=242, Data=bytearray(b'\xea')
2024-07-23 15:20:29,047 Message sent: ID=832, Data=bytearray(b'\xd8\x91\xa7\x05\xfa\xd76')
2024-07-23 15:20:29,149 Message sent: ID=951, Data=bytearray(b'Y')
2024-07-23 15:20:29,253 Message sent: ID=373, Data=bytearray(b'I\x0f\xd1d0{')
2024-07-23 15:20:29,356 Message sent: ID=996, Data=bytearray(b'OW')
2024-07-23 15:20:29,457 Message sent: ID=1487, Data=bytearray(b'\x85')
2024-07-23 15:20:29,559 Message sent: ID=1170, Data=bytearray(b'\xfb\xb2\xd2<\xa4')
2024-07-23 15:20:29,660 Message sent: ID=1773, Data=bytearray(b'}?\xb6\x7f')
2024-07-23 15:20:29,762 Message sent: ID=1065, Data=bytearray(b's')
2024-07-23 15:20:29,863 Message sent: ID=708, Data=bytearray(b'')
2024-07-23 15:20:29,964 Message sent: ID=181, Data=bytearray(b'O<\xa1y k\xf7d')
2024-07-23 15:20:30,064 Message sent: ID=350, Data=bytearray(b'\x05<\x13b\x13O')
2024-07-23 15:20:30,165 Message sent: ID=444, Data=bytearray(b'\x9e\xb2')
2024-07-23 15:20:30,266 Message sent: ID=5, Data=bytearray(b'')
2024-07-23 15:20:30,367 Message sent: ID=118, Data=bytearray(b'\x91\x98\xe9\x1d\xccsT')
2024-07-23 15:20:30,468 Message sent: ID=989, Data=bytearray(b'')
2024-07-23 15:20:30,569 Message sent: ID=1771, Data=bytearray(b'\xd3J\x0c')
2024-07-23 15:20:30,670 Message sent: ID=1984, Data=bytearray(b'tf\xdb%\x9b\x81\xbe\x93')
2024-07-23 15:20:30,771 Message sent: ID=857, Data=bytearray(b'1\xac\xd5<')
2024-07-23 15:20:30,872 Message sent: ID=1121, Data=bytearray(b'\x8f\x12\x85')
2024-07-23 15:20:30,973 Message sent: ID=1353, Data=bytearray(b'VXb\x04T\xad\xc0[')
2024-07-23 15:20:31,074 Message sent: ID=48, Data=bytearray(b'')
2024-07-23 15:20:31,175 Message sent: ID=78, Data=bytearray(b'\xe8\xbc\xd1Q\x87\xe0<')
2024-07-23 15:20:31,277 Message sent: ID=1526, Data=bytearray(b'~\xb3')
2024-07-23 15:20:31,378 Message sent: ID=1091, Data=bytearray(b'\x03\x02\xa4:\xe6')
2024-07-23 15:20:31,480 Message sent: ID=1723, Data=bytearray(b'\xdb\x1b0=\x02\xd2\xf07')
2024-07-23 15:20:31,581 Message sent: ID=329, Data=bytearray(b'#\xda\x92J')
2024-07-23 15:20:31,683 Message sent: ID=779, Data=bytearray(b'\xadJ\x17\xb9[')
2024-07-23 15:20:31,787 Message sent: ID=987, Data=bytearray(b'')
2024-07-23 15:20:31,889 Message sent: ID=156, Data=bytearray(b'\x08')
2024-07-23 15:20:31,990 Message sent: ID=865, Data=bytearray(b'}\xebL`m\xa4a`')
2024-07-23 15:20:32,095 Message sent: ID=1611, Data=bytearray(b'y')
2024-07-23 15:20:32,199 Message sent: ID=1780, Data=bytearray(b'\xe4')
2024-07-23 15:20:32,305 Message sent: ID=750, Data=bytearray(b'C')
2024-07-23 15:20:32,410 Message sent: ID=927, Data=bytearray(b'x\x1aS\xb0t.\x9c"')
2024-07-23 15:20:32,513 Message sent: ID=994, Data=bytearray(b'\xf4')
2024-07-23 15:20:32,615 Message sent: ID=1616, Data=bytearray(b'\x97\xac\x1a')
2024-07-23 15:20:32,716 Message sent: ID=876, Data=bytearray(b'\x03')
2024-07-23 15:20:32,817 Message sent: ID=550, Data=bytearray(b'\xe0\xfc+\xa4~\xb4')
2024-07-23 15:20:32,918 Message sent: ID=635, Data=bytearray(b'-\xe8\x83\x04\x9f')
2024-07-23 15:20:33,019 Message sent: ID=710, Data=bytearray(b'\x15')
2024-07-23 15:20:33,120 Message sent: ID=643, Data=bytearray(b'\nGt\xc7Z\xff)\xce')
2024-07-23 15:20:33,224 Message sent: ID=797, Data=bytearray(b'\x8a\x08{\x94\xee\xe5')
2024-07-23 15:20:33,328 Message sent: ID=256, Data=bytearray(b'e\x18\x88\x01\x04\xccw')
2024-07-23 15:20:33,429 Message sent: ID=114, Data=bytearray(b'zWWFIW')
2024-07-23 15:20:33,530 Message sent: ID=1829, Data=bytearray(b'\x8b')
2024-07-23 15:20:33,631 Message sent: ID=1901, Data=bytearray(b'\xccpN\x86\x9d\x85')
2024-07-23 15:20:33,733 Message sent: ID=934, Data=bytearray(b'\x9f\xcf\xb6E\x99\xc0!')
2024-07-23 15:20:33,834 Message sent: ID=731, Data=bytearray(b'')
2024-07-23 15:20:33,934 Message sent: ID=1449, Data=bytearray(b'\xcc\x8b/\x88\x043^\x1f')
2024-07-23 15:20:34,036 Message sent: ID=1870, Data=bytearray(b'\x12[')
2024-07-23 15:20:34,137 Message sent: ID=214, Data=bytearray(b'\x90wP')
2024-07-23 15:20:34,239 Message sent: ID=1335, Data=bytearray(b'\xeb')
2024-07-23 15:20:34,341 Message sent: ID=817, Data=bytearray(b'T\xd0s')
2024-07-23 15:20:34,442 Message sent: ID=401, Data=bytearray(b'\xe8\xa0\xbb\x18\x9b\r)')
2024-07-23 15:20:34,543 Message sent: ID=1668, Data=bytearray(b'\x07\x8f\xdf\xc9q')
2024-07-23 15:20:34,644 Message sent: ID=1044, Data=bytearray(b'\xe3%s\x18\xbe')
